# onset,offset,note,velocity
0.077923	0.606177	40.000000	1.000000
0.091710	0.614159	47.000000	28.000000
0.130848	0.833252	50.000000	1.000000
0.606313	0.861732	40.000000	1.000000
0.641868	0.804408	47.000000	28.000000
0.865995	1.225905	40.000000	1.000000
0.934204	1.485678	49.000000	43.000000
0.946630	1.080145	51.000000	1.000000
1.215497	1.598626	64.000000	28.000000
1.241188	1.926177	59.000000	55.000000
1.488240	1.755270	45.000000	82.000000
1.504204	1.759624	40.000000	1.000000
1.537152	1.786766	50.000000	1.000000
1.774771	2.361075	40.000000	1.000000
1.805247	2.356721	47.000000	43.000000
1.806834	2.625338	50.000000	28.000000
1.821007	1.948717	56.000000	55.000000
2.362322	2.617741	45.000000	76.000000
2.363048	2.676517	40.000000	1.000000
2.681052	3.261551	40.000000	1.000000
2.689488	3.235156	50.000000	28.000000
2.695565	3.229624	49.000000	43.000000
2.951528	4.646585	64.000000	28.000000
2.998921	4.200553	59.000000	63.000000
3.266449	3.527673	40.000000	1.000000
3.281687	3.513887	45.000000	70.000000
3.533138	4.096222	40.000000	1.000000
3.562685	4.340553	50.000000	28.000000
3.565066	4.052685	47.000000	43.000000
3.578512	4.019692	56.000000	55.000000
4.056925	4.294930	45.000000	63.000000
4.097265	4.352685	40.000000	1.000000
4.353410	4.974544	40.000000	1.000000
4.409964	4.996268	49.000000	43.000000
4.433773	5.014272	50.000000	28.000000
4.693048	6.161710	64.000000	28.000000
4.722458	6.220145	59.000000	55.000000
4.990848	5.275293	40.000000	1.000000
4.996653	5.211438	45.000000	63.000000
5.275497	5.861800	40.000000	1.000000
5.307560	5.899669	50.000000	28.000000
5.308150	5.871234	47.000000	43.000000
5.337832	5.662912	56.000000	63.000000
5.862458	6.123683	40.000000	1.000000
5.871891	6.005406	47.000000	28.000000
5.921959	6.154159	50.000000	28.000000
6.127946	7.056744	40.000000	1.000000
6.180190	6.737469	49.000000	55.000000
6.195429	6.613388	50.000000	43.000000
6.464726	7.260009	64.000000	43.000000
