# onset,offset,note,velocity
0.045340	0.712913	53.000000	62.000000
0.714115	1.079829	56.000000	24.000000
1.165362	2.308945	55.000000	83.000000
2.122029	2.760578	51.000000	48.000000
2.781303	3.164433	48.000000	48.000000
3.168786	3.395181	48.000000	24.000000
3.423299	3.765793	51.000000	56.000000
3.871349	4.933662	46.000000	48.000000
5.482097	6.300600	53.000000	68.000000
6.650419	7.596632	51.000000	56.000000
7.602981	8.253140	51.000000	48.000000
8.254161	8.881099	58.000000	56.000000
8.920306	9.576269	56.000000	86.000000
9.592891	10.237244	56.000000	89.000000
10.279716	10.900850	58.000000	77.000000
10.943095	11.848673	55.000000	86.000000
11.377040	12.340668	63.000000	62.000000
12.371984	12.766723	58.000000	77.000000
12.787675	13.223049	56.000000	80.000000
13.245748	13.437312	55.000000	80.000000
13.440963	13.789263	56.000000	1.000000
13.683752	14.821530	51.000000	48.000000
14.822505	15.043095	51.000000	39.000000
15.045340	15.434274	51.000000	56.000000
15.439013	15.694433	48.000000	39.000000
15.699535	16.442573	48.000000	48.000000
16.428764	17.496882	53.000000	62.000000
17.517131	18.544614	56.000000	72.000000
18.529739	19.162483	51.000000	48.000000
19.163276	19.598650	53.000000	68.000000
19.600555	19.885000	53.000000	39.000000
19.832324	20.273503	51.000000	48.000000
20.274002	21.185385	56.000000	100.000000
21.201530	21.845884	55.000000	94.000000
21.862142	22.930260	53.000000	68.000000
22.932483	23.669716	56.000000	1.000000
23.944478	25.744024	58.000000	68.000000
24.587925	25.719898	51.000000	56.000000
25.747834	25.956814	58.000000	68.000000
25.977312	26.807426	58.000000	62.000000
26.389081	26.830260	51.000000	56.000000
26.830873	27.237222	58.000000	77.000000
27.278333	27.725317	48.000000	56.000000
27.748628	27.957607	48.000000	24.000000
27.984977	28.437766	51.000000	62.000000
28.441870	28.679875	51.000000	48.000000
28.705748	29.129512	46.000000	68.000000
29.154047	29.374637	46.000000	48.000000
29.399693	29.794433	48.000000	56.000000
29.799648	30.072483	50.000000	48.000000
30.087993	30.529172	51.000000	68.000000
30.540510	30.761099	51.000000	56.000000
30.769852	31.199421	51.000000	68.000000
31.201009	31.433208	51.000000	56.000000
31.435294	31.655884	53.000000	80.000000
31.657993	31.884387	53.000000	56.000000
31.894841	32.098015	53.000000	62.000000
32.108582	32.300147	53.000000	62.000000
32.305793	32.526383	53.000000	39.000000
32.532006	32.752596	53.000000	48.000000
32.766179	33.218968	55.000000	94.000000
33.236473	33.520918	55.000000	89.000000
33.658900	33.862074	55.000000	86.000000
33.867789	34.088378	56.000000	24.000000
34.110714	34.824727	55.000000	100.000000
34.871371	35.521530	58.000000	80.000000
35.525453	35.717018	58.000000	86.000000
35.720578	35.941167	60.000000	56.000000
35.983662	36.622210	53.000000	68.000000
36.632188	36.887607	53.000000	48.000000
36.889807	38.045000	53.000000	62.000000
37.998469	38.253888	48.000000	24.000000
38.254024	38.909988	53.000000	62.000000
38.934569	39.584727	56.000000	89.000000
39.619829	40.368673	55.000000	89.000000
40.322959	40.706088	51.000000	62.000000
40.741553	42.082505	46.000000	56.000000
42.094297	42.309081	46.000000	48.000000
42.332324	42.541303	48.000000	39.000000
42.543662	42.735226	48.000000	24.000000
42.759240	42.950805	48.000000	39.000000
42.967925	43.165294	48.000000	56.000000
43.170532	43.425952	51.000000	68.000000
43.430079	43.629200	45.000000	24.000000
