# onset,offset,note,velocity
0.004454	0.851982	59.000000	67.000000
0.008943	0.850667	78.000000	1.000000
0.891596	1.779760	59.000000	53.000000
0.904794	1.404023	80.000000	1.000000
1.795995	2.666744	59.000000	53.000000
1.815111	2.656834	76.000000	1.000000
2.688603	3.536132	59.000000	34.000000
2.709215	3.220054	78.000000	1.000000
3.574726	4.422254	59.000000	53.000000
3.592299	4.428218	73.000000	1.000000
4.448240	4.889420	59.000000	53.000000
4.467673	4.879828	76.000000	1.000000
4.930281	5.139261	73.000000	1.000000
4.938263	5.298172	59.000000	34.000000
4.941166	5.301075	59.000000	34.000000
5.142844	5.247333	72.000000	1.000000
5.343796	5.767560	59.000000	53.000000
5.368422	5.739941	71.000000	53.000000
5.762231	6.104726	71.000000	34.000000
5.769102	6.117401	59.000000	34.000000
5.769102	6.117401	59.000000	34.000000
6.159624	6.589193	59.000000	53.000000
6.180485	6.343025	73.000000	1.000000
6.610667	7.011211	59.000000	53.000000
6.624272	6.775202	76.000000	1.000000
7.033864	7.916222	59.000000	67.000000
7.049964	7.897492	78.000000	1.000000
7.957084	8.827832	59.000000	67.000000
7.977560	8.807673	80.000000	1.000000
8.869578	9.688082	59.000000	53.000000
8.895655	9.714159	76.000000	1.000000
9.731664	10.631438	59.000000	53.000000
9.754839	9.911574	78.000000	1.000000
10.160803	10.358172	73.000000	1.000000
10.659624	11.303977	59.000000	53.000000
10.678354	11.073093	71.000000	1.000000
11.102980	11.253909	71.000000	34.000000
11.256721	11.459896	73.000000	1.000000
11.534635	11.952594	59.000000	53.000000
11.550395	11.759374	71.000000	53.000000
11.979442	12.397401	59.000000	53.000000
11.988671	12.145406	69.000000	34.000000
12.419896	12.785610	59.000000	53.000000
12.430576	12.813705	68.000000	34.000000
12.826857	13.215791	59.000000	53.000000
12.841279	13.160553	69.000000	53.000000
13.243365	13.684544	59.000000	53.000000
13.259193	13.688762	71.000000	67.000000
13.686426	14.127605	59.000000	67.000000
13.697469	13.796154	71.000000	67.000000
13.801891	14.126971	73.000000	1.000000
14.156200	15.021143	59.000000	53.000000
14.164703	15.470825	69.000000	53.000000
15.049669	15.932027	61.000000	1.000000
15.513002	16.348921	69.000000	67.000000
15.523161	15.952730	59.000000	1.000000
15.934204	16.851392	61.000000	34.000000
15.953660	16.406449	59.000000	34.000000
16.385406	16.873025	69.000000	34.000000
16.409147	16.867741	59.000000	34.000000
16.854091	17.690009	61.000000	34.000000
16.869488	17.241007	59.000000	53.000000
16.875293	17.229397	69.000000	34.000000
17.256290	18.063184	69.000000	53.000000
17.279465	18.097968	59.000000	34.000000
17.675020	18.342594	57.000000	67.000000
17.691937	18.353705	61.000000	1.000000
18.092685	18.934408	69.000000	53.000000
18.112118	18.541687	59.000000	34.000000
18.515474	19.072753	56.000000	94.000000
18.533138	19.386472	61.000000	34.000000
18.543728	18.967492	59.000000	53.000000
18.959986	19.093501	69.000000	34.000000
18.993320	19.260349	59.000000	34.000000
19.367696	19.739215	54.000000	94.000000
19.388240	20.241574	61.000000	34.000000
19.405088	19.799828	59.000000	34.000000
19.418830	19.772934	69.000000	34.000000
19.818104	20.183819	69.000000	53.000000
20.215497	20.616041	52.000000	53.000000
20.246268	20.652617	61.000000	1.000000
20.662912	20.993796	51.000000	34.000000
20.700644	21.437878	61.000000	1.000000
21.119918	21.270848	51.000000	34.000000
21.140485	21.256585	54.000000	53.000000
21.273887	22.498739	52.000000	34.000000
22.467333	22.571823	54.000000	34.000000
22.657379	22.924408	56.000000	34.000000
22.955202	23.431211	59.000000	67.000000
22.962639	23.368989	63.000000	1.000000
23.362912	23.751846	56.000000	87.000000
23.834952	24.043932	54.000000	78.000000
24.048853	24.234612	56.000000	34.000000
24.259193	24.758422	54.000000	53.000000
24.754408	25.207197	52.000000	34.000000
25.166608	25.567152	54.000000	67.000000
25.569079	25.714204	54.000000	67.000000
25.718490	26.142254	56.000000	53.000000
26.036472	26.483456	59.000000	34.000000
26.494181	26.627696	59.000000	67.000000
26.629079	27.064454	61.000000	1.000000
26.914771	27.355950	68.000000	34.000000
27.372481	28.260644	63.000000	34.000000
27.802617	28.267016	68.000000	34.000000
28.278014	29.154567	63.000000	53.000000
28.287878	28.630372	68.000000	1.000000
28.683093	29.130077	68.000000	1.000000
29.161800	29.428830	63.000000	53.000000
29.172844	29.364408	68.000000	34.000000
29.367696	29.437356	67.000000	1.000000
29.586880	29.987424	66.000000	53.000000
29.602980	29.980304	63.000000	34.000000
30.004454	30.463048	63.000000	34.000000
30.014317	30.443887	66.000000	34.000000
30.472141	30.884295	66.000000	34.000000
30.486358	30.898512	63.000000	34.000000
30.914771	31.123751	63.000000	53.000000
30.926517	31.060032	66.000000	53.000000
31.356086	31.594091	68.000000	34.000000
31.356812	31.577401	63.000000	34.000000
31.835383	32.729351	61.000000	34.000000
31.855111	32.725859	69.000000	53.000000
32.756290	33.505134	61.000000	1.000000
32.770213	33.513252	69.000000	34.000000
33.557469	34.822957	59.000000	53.000000
33.572844	34.594522	68.000000	34.000000
34.864068	35.206562	57.000000	67.000000
34.882345	35.004249	59.000000	34.000000
34.895950	35.197810	66.000000	53.000000
35.275383	35.815247	50.000000	34.000000
35.306971	35.707515	56.000000	67.000000
35.332776	35.715905	59.000000	53.000000
35.385678	35.687537	64.000000	1.000000
35.693070	36.203909	66.000000	34.000000
35.750054	36.179624	57.000000	53.000000
35.762526	35.884431	59.000000	53.000000
36.184499	36.538603	59.000000	53.000000
36.193388	36.570712	59.000000	53.000000
36.205837	36.559941	68.000000	1.000000
36.629488	37.059057	56.000000	87.000000
36.643433	37.038172	59.000000	53.000000
36.652957	37.506290	64.000000	34.000000
37.073569	38.379692	52.000000	53.000000
37.088240	37.970599	56.000000	53.000000
37.096313	37.514272	61.000000	1.000000
37.536472	37.966041	61.000000	34.000000
37.548943	38.007537	64.000000	34.000000
37.989397	38.384136	56.000000	100.000000
38.001891	40.196177	59.000000	53.000000
38.011279	39.567016	64.000000	53.000000
38.401891	38.616676	52.000000	67.000000
38.418399	38.633184	56.000000	67.000000
38.622345	38.825519	54.000000	78.000000
38.849306	40.132209	52.000000	53.000000
38.860735	39.499283	56.000000	67.000000
40.588898	40.989442	47.000000	67.000000
40.991438	41.403592	49.000000	78.000000
41.418399	41.493864	47.000000	34.000000
41.497424	41.572889	48.000000	34.000000
41.574998	41.882662	48.000000	34.000000
41.896676	42.346400	45.000000	53.000000
